year,state,DEMOCRAT_%,REPUBLICAN_%,Net_Diff,Status
1980,NEBRASKA,-13.188694302672127,13.483883247364547,-26.672577550036674,Safe
1980,NEVADA,-11.85476944052688,11.545719026115918,-23.4004884666428,Safe
1980,NEW HAMPSHIRE,-10.860694469170678,5.6710453739653115,-16.531739843135988,Safe
1980,NEW JERSEY,-0.6534407247930252,-0.09297549734145205,-0.5604652274515731,Swing
1980,NEW MEXICO,-2.426603832055596,2.9006911702604388,-5.327295002316035,Swing
1980,NEW YORK,4.780667145879441,-9.536025037582284,14.316692183461726,Safe
1980,NORTH CAROLINA,7.971422584255833,-2.761160103518673,10.732582687774507,Lean
1980,NORTH DAKOTA,-12.91292986711135,12.259573083101705,-25.172502950213055,Safe
1980,OHIO,1.6983807681619278,-0.5547090361648022,2.25308980432673,Swing
1980,OKLAHOMA,-4.243771415633879,8.433574209672546,-12.677345625306426,Lean
1980,OREGON,-0.5416221196010373,-3.734669605480312,3.1930474858792746,Swing
1980,PENNSYLVANIA,3.2644978505586897,-2.4800012438841943,5.744499094442884,Swing
1980,RHODE ISLAND,8.470715093043784,-14.85332753501256,23.324042628056347,Safe
1980,SOUTH CAROLINA,8.997533544194003,-2.612372973982974,11.609906518176977,Lean
1980,SOUTH DAKOTA,-7.5196264694302855,8.459096406668664,-15.97872287609895,Safe
1980,TENNESSEE,9.196285749457411,-3.3672475358634824,12.563533285320894,Lean
1980,TEXAS,2.2085973692718586,3.215815979834924,-1.0072186105630654,Swing
1980,UTAH,-18.64276793033529,20.711410766233474,-39.354178696568766,Safe
1980,VERMONT,-0.79024936044233,-7.702120448143646,6.911871087701316,Lean
1980,VIRGINIA,1.0973079164717403,0.966663727024919,0.13064418944682132,Swing
1980,WASHINGTON,-1.8953607446058396,-2.4077916465296667,0.5124309019238271,Swing
1980,WEST VIRGINIA,10.5994020378326,-6.763274420879362,17.362676458711963,Safe
1980,WISCONSIN,3.9688827386117396,-4.167360811546844,8.136243550158584,Lean
1980,WYOMING,-11.241221183629236,10.57781281485033,-21.819033998479565,Safe
1984,ALABAMA,-0.18307657992085447,-0.08483508900063441,-0.09824149092022005,Swing
1984,ALASKA,-8.596080093967851,6.026653685591555,-14.622733779559406,Safe
1984,ARIZONA,-5.921214675154513,5.794154221808768,-11.71536889696328,Lean
1984,ARKANSAS,-0.17307284352679475,-0.16030331113415786,-0.012769532392636895,Swing
1984,CALIFORNIA,2.803917854246196,-3.1103857849137273,5.9143036391599235,Swing
1984,COLORADO,-3.340959544872696,2.8148273330700024,-6.155786877942699,Lean
1984,CONNECTICUT,0.36612374885193755,0.10462309834441408,0.26150065050752347,Swing
1984,DELAWARE,1.4682635195008675,-0.844634546133427,2.3128980656342946,Swing
1984,FLORIDA,-3.8036108767067867,4.6912524046292425,-8.494863281336029,Lean
1984,GEORGIA,1.321447399136133,-0.455030070589002,1.776477469725135,Swing
1984,HAWAII,5.352057783010766,-5.527669864431505,10.879727647442271,Lean
1984,IDAHO,-12.071644897696865,11.737341649229748,-23.80898654692661,Safe
1984,ILLINOIS,4.832695361762434,-4.4527370956347845,9.285432457397219,Lean
1984,INDIANA,-0.7811440551293847,1.0469859501793244,-1.828130005308709,Swing
1984,IOWA,7.423223958765907,-7.355216468521409,14.778440427287315,Safe
1984,KANSAS,-5.86582126736388,5.644879239979151,-11.510700507343032,Lean
1984,KENTUCKY,0.9373887364093558,-0.6203910131445389,1.5577797495538948,Swing
1984,LOUISIANA,-0.2884652147052691,0.14637828772386952,-0.4348435024291386,Swing
1984,MAINE,0.31718289666595734,0.20673988804496002,0.11044300862099732,Swing
1984,MARYLAND,8.552533015181208,-8.122276046106258,16.674809061287466,Safe
1984,MASSACHUSETTS,9.969924828416737,-9.406546127697467,19.376470956114204,Safe
1984,MICHIGAN,1.7722180987212621,-1.4013014663563972,3.173519565077659,Swing
1984,MINNESOTA,11.254988718303016,-11.088913448708265,22.34390216701128,Safe
1984,MISSISSIPPI,-1.0405762523027662,1.2549925521246896,-2.2955688044274556,Swing
1984,MISSOURI,1.5113914871375533,-0.6025779687298116,2.113969455867365,Swing
1984,MONTANA,-0.28727599955760685,-0.15284655261118552,-0.13442944694642134,Swing
1984,NEBRASKA,-9.654030980595513,9.923362218949904,-19.57739319954542,Safe
1984,NEVADA,-6.04451270479221,6.142621525569458,-12.187134230361668,Lean
1984,NEW HAMPSHIRE,-7.518688857266076,8.040003147072417,-15.558692004338493,Safe
1984,NEW JERSEY,0.733690092123146,-0.5368089064257564,1.2704989985489024,Swing
1984,NEW MEXICO,0.7625744897153008,-0.9230301744103775,1.6856046641256783,Swing
1984,NEW YORK,5.628529044027214,-11.022315421899819,16.650844465927033,Safe
1984,NORTH CAROLINA,-0.5718941663132193,1.2695703148775217,-1.841464481190741,Swing
1984,NORTH DAKOTA,-4.664892893582201,4.212413604574361,-8.877306498156562,Lean
1984,OHIO,1.53934163959078,-1.928642287996707,3.467983927587487,Swing
1984,OKLAHOMA,-7.796711224360342,7.983523207340159,-15.780234431700501,Safe
1984,OREGON,5.275823385024209,-4.7215067509084445,9.997330135932653,Lean
1984,PENNSYLVANIA,7.525318821709476,-7.2862607142975655,14.811579536007041,Safe
1984,RHODE ISLAND,9.553506810340318,-8.962119581065775,18.515626391406094,Safe
1984,SOUTH CAROLINA,-2.8986863323099965,2.92667955519742,-5.825365887507417,Swing
1984,SOUTH DAKOTA,-1.9350580639449,2.3760658648670385,-4.311123928811939,Swing
1984,TENNESSEE,3.1083915742587176,-2.787606161106071,5.895997735364789,Swing
1984,TEXAS,-2.349909552318208,2.9832843594982617,-5.333193911816469,Swing
1984,UTAH,-13.788638360060304,13.87446281777459,-27.663101177834896,Safe
1984,VERMONT,2.348553425430394,-2.7042297412235516,5.052783166653946,Swing
1984,VIRGINIA,-1.370919362197226,1.6598324317629531,-3.030751793960179,Swing
1984,WASHINGTON,4.11695936757413,-4.535569565504771,8.652528933078901,Lean
1984,WEST VIRGINIA,6.133976722023138,-5.515210529987947,11.649187252011085,Lean
1984,WISCONSIN,6.557842764820043,-6.434175801827635,12.992018566647678,Lean
1984,WYOMING,-10.220980744100594,9.882493132158231,-20.103473876258825,Safe
1988,ALABAMA,-4.494543914758204,4.715288606302293,-9.209832521060497,Lean
1988,ALASKA,-8.086879382353512,5.141176924590929,-13.228056306944442,Lean
1988,ARIZONA,-5.613968101026917,5.500507316656423,-11.114475417683341,Lean
1988,ARKANSAS,-2.166110057446946,1.9180758675767295,-4.084185925023675,Swing
1988,CALIFORNIA,3.2016003406979356,-3.3231924372836397,6.524792777981576,Lean
1988,COLORADO,0.9245621002172466,-1.3908719950690762,2.3154340952863226,Swing
1988,CONNECTICUT,2.5166771380983057,-2.472199111509854,4.988876249608159,Swing
1988,DELAWARE,-0.8800859221578528,1.430203332357205,-2.310289254515058,Swing
1988,FLORIDA,-5.850625291989953,6.421798757461616,-12.272424049451569,Lean
1988,GEORGIA,-4.859413779413813,5.303112011917166,-10.162525791330978,Lean
1988,HAWAII,9.911597855539151,-9.69871578811291,19.610313643652063,Safe
1988,IDAHO,-8.34720080452786,7.6286907939600805,-15.97589159848794,Safe
1988,ILLINOIS,4.246713041145739,-3.761491543086759,8.008204584232498,Lean
1988,INDIANA,-4.67165454980284,5.393015330705897,-10.064669880508736,Lean
1988,IOWA,10.354081758686167,-9.953287543467336,20.307369302153504,Safe
1988,KANSAS,-1.7981973340515933,1.3432357489372437,-3.1414330829888373,Swing
1988,KENTUCKY,-0.4742475328730844,1.0717187871826073,-1.5459663200556917,Swing
1988,LOUISIANA,-0.29328512349649505,-0.17504503234735402,-0.11824009114914102,Swing
1988,MAINE,-0.4743033479786718,0.8856689654511585,-1.3599723134298303,Swing
1988,MARYLAND,3.841192050149367,-3.342173701703266,7.183365751852633,Lean
1988,MASSACHUSETTS,8.871209269162234,-9.074701601573508,17.945910870735744,Safe
1988,MICHIGAN,1.3142361220279786,-0.8820665553178286,2.196302677345807,Swing
1988,MINNESOTA,8.554991202427214,-8.554034007275735,17.10902520970295,Safe
1988,MISSISSIPPI,-5.29069763228327,5.440076463053678,-10.730774095336947,Lean
1988,MISSOURI,3.4926069388231564,-2.6181872781244175,6.110794216947574,Lean
1988,MONTANA,1.8406843325355637,-2.3782430787279596,4.2189274112635236,Swing
1988,NEBRASKA,-5.166804149328535,5.713060074419163,-10.879864223747699,Lean
1988,NEVADA,-5.6737168264647755,5.596927104266691,-11.270643930731467,Lean
1988,NEW HAMPSHIRE,-8.023343583430414,8.04111142892323,-16.064455012353644,Safe
1988,NEW JERSEY,-1.7596998466013314,1.7903491291444862,-3.550048975745818,Swing
1988,NEW MEXICO,2.535732030918736,-2.599407331054282,5.1351393619730175,Swing
1988,NEW YORK,5.837133386219223,-10.685456711040608,16.52259009725983,Safe
1988,NORTH CAROLINA,-2.6515307596325863,3.518539447525615,-6.170070207158201,Lean
1988,NORTH DAKOTA,-1.3858411877789134,1.5814714813200847,-2.967312669098998,Swing
1988,OHIO,-0.21100086314876365,0.5519979134594788,-0.7629987766082424,Swing
1988,OKLAHOMA,-3.0761907631475904,3.4790309265384067,-6.555221689685997,Lean
1988,OREGON,6.920270174092741,-7.838393378149938,14.758663552242679,Safe
1988,PENNSYLVANIA,4.028898280533166,-3.7451807130799764,7.774078993613143,Lean
1988,RHODE ISLAND,11.280012366304708,-10.517151625402793,21.7971639917075,Safe
1988,SOUTH CAROLINA,-6.776643675007787,7.05505351878315,-13.831697193790937,Lean
1988,SOUTH DAKOTA,2.148287345315425,-1.5999978785668834,3.7482852238823083,Swing
1988,TENNESSEE,-2.811990428641853,3.4407209516220894,-6.252711380263943,Lean
1988,TEXAS,-1.0084730035959166,1.5037976267839315,-2.512270630379848,Swing
1988,UTAH,-12.31140694026131,11.76920450325577,-24.08061144351708,Safe
1988,VERMONT,3.221967744532245,-3.353708911495268,6.575676656027513,Lean
1988,VIRGINIA,-5.1264373519597335,5.285438784465358,-10.411876136425091,Lean
1988,WASHINGTON,5.6898456768780195,-5.993331096731447,11.683176773609468,Lean
1988,WEST VIRGINIA,7.840268629883979,-6.989209384395539,14.829478014279518,Safe
1988,WISCONSIN,7.056188022379501,-6.65384974925094,13.71003777163044,Lean
1988,WYOMING,-6.344463653407373,6.0806246561068145,-12.425088309514187,Lean
1992,ALABAMA,-0.28238353460905974,9.521436916930481,-9.803820451539542,Lean
1992,ALASKA,-10.87533571515883,1.3335314026831802,-12.20886711784201,Lean
1992,ARIZONA,-4.641994442745973,0.34917509866519425,-4.991169541411167,Swing
1992,ARKANSAS,12.045505809791257,-2.640567376937658,14.686073186728915,Safe
1992,CALIFORNIA,4.844140800820157,-5.509297306546351,10.353438107366507,Lean
1992,COLORADO,-1.0344183875534096,-2.2549140562552306,1.220495668701821,Swing
1992,CONNECTICUT,1.0561259200802586,-2.340725460704396,3.3968513807846543,Swing
1992,DELAWARE,2.3614808660705924,-2.7973317815630114,5.158812647633604,Swing
1992,FLORIDA,-2.172325474931003,2.778530253576222,-4.950855728507225,Swing
1992,GEORGIA,2.3062382965367667,4.75388650388574,-2.447648207348973,Swing
1992,HAWAII,6.9303107507023505,-1.4269207488013746,8.357231499503726,Lean
1992,IDAHO,-12.743234985880092,3.9086231199442323,-16.651858105824324,Safe
1992,ILLINOIS,7.417230780456496,-3.786499550257699,11.203730330714194,Lean
1992,INDIANA,-4.368541395996772,4.782813445301865,-9.151354841298637,Lean
1992,IOWA,2.1233915838447306,-0.8518279736022705,2.975219557447001,Swing
1992,KANSAS,-7.423952903433212,0.7575579157992507,-8.181510819232463,Lean
1992,KENTUCKY,3.3886950330156096,3.216913483651984,0.17178154936362544,Swing
1992,LOUISIANA,4.4220921017876,2.8469291246671524,1.5751629771204474,Swing
1992,MAINE,-2.3956497373308294,-7.733340647697917,5.337690910367087,Swing
1992,MARYLAND,8.650158146523157,-2.494563987690918,11.144722134214074,Lean
1992,MASSACHUSETTS,6.378963888467037,-9.099578724877977,15.478542613345015,Safe
1992,MICHIGAN,2.6112404449386064,-1.7483187674107503,4.359559212349357,Swing
1992,MINNESOTA,2.322204239017278,-6.273133529433594,8.595337768450872,Lean
1992,MISSISSIPPI,-0.39438289559339257,11.559927987793806,-11.954310883387198,Lean
1992,MISSOURI,2.9092387174800893,-4.20228489831111,7.111523615791199,Lean
1992,MONTANA,-3.53132251652632,-3.001470134875567,-0.5298523816507528,Swing
1992,NEBRASKA,-11.758992882025176,8.473533676831973,-20.23252655885715,Safe
1992,NEVADA,-3.80489704123832,-3.3971744293776918,-0.4077226118606281,Swing
1992,NEW HAMPSHIRE,-2.2506519481100105,-0.4325396002007653,-1.8181123479092451,Swing
1992,NEW JERSEY,1.7915120835667153,2.457066780327166,-0.6655546967604509,Swing
1992,NEW MEXICO,4.736399598877711,-0.7855057378128638,5.521905336690574,Swing
1992,NEW YORK,6.113859873297189,-9.284223607034475,15.398083480331664,Safe
1992,NORTH CAROLINA,1.490921262700512,5.318842054634409,-3.827920791933897,Swing
1992,NORTH DAKOTA,-8.97894186474726,6.092004992101463,-15.070946856848723,Safe
1992,OHIO,-0.981166476250539,0.2226457544170557,-1.2038122306675947,Swing
1992,OKLAHOMA,-7.137709543605392,4.521781645841805,-11.659491189447197,Lean
1992,OREGON,1.3164080194975558,-5.596753958651924,6.913161978149479,Lean
1992,PENNSYLVANIA,3.983717833790407,-1.9967561643227993,5.980473998113206,Swing
1992,RHODE ISLAND,5.885516521908096,-9.096361993089324,14.98187851499742,Safe
1992,SOUTH CAROLINA,1.6000941351717368,8.869390042830833,-7.269295907659096,Lean
1992,SOUTH DAKOTA,-4.0214762257306855,2.5351778927641733,-6.556654118494858,Lean
1992,TENNESSEE,5.92234604934313,4.309397350704325,1.6129486986388049,Swing
1992,TEXAS,-4.083988705409758,2.4360544289428243,-6.520043134352582,Lean
1992,UTAH,-16.50794528004745,5.240666018157891,-21.748611298205343,Safe
1992,VERMONT,4.951304725289779,-7.705707856988964,12.657012582278742,Lean
1992,VIRGINIA,-0.5763726368026911,6.833399671475432,-7.409772308278123,Lean
1992,WASHINGTON,2.2477729980026337,-6.158361333548595,8.406134331551229,Lean
1992,WEST VIRGINIA,7.25237457952011,-2.7309375181107987,9.983312097630908,Lean
1992,WISCONSIN,-0.03089129847596017,-1.3467457192679833,1.315854420792023,Swing
1992,WYOMING,-7.062669168295499,1.5725573014430227,-8.635226469738521,Lean
1996,ALABAMA,-4.00729384734857,8.204144906210226,-12.211438753558795,Lean
1996,ALASKA,-13.89626789364033,8.883559875038555,-22.779827768678885,Safe
1996,ARIZONA,-0.6463155970958534,2.376718197712191,-3.023033794808044,Swing
1996,ARKANSAS,6.573067608775513,-5.116840634596259,11.689908243371772,Lean
1996,CALIFORNIA,3.935484075354628,-3.7082782189075014,7.64376229426213,Lean
1996,COLORADO,-2.736883133823892,3.878759241977642,-6.615642375801534,Lean
1996,CONNECTICUT,5.668199928793011,-7.226893811852425,12.895093740645436,Lean
1996,DELAWARE,4.664468240808733,-5.337808339203281,10.002276580012015,Lean
1996,FLORIDA,0.8621896546466001,0.40685045071494064,0.4553392039316595,Swing
1996,GEORGIA,-1.3219156936507825,5.097981815744723,-6.419897509395506,Lean
1996,HAWAII,9.765419967434912,-10.277411727810708,20.04283169524562,Safe
1996,IDAHO,-13.516991692223629,10.266409845871244,-23.78340153809487,Safe
1996,ILLINOIS,7.151896287114595,-5.107745316261997,12.259641603376592,Lean
1996,INDIANA,-5.606243897423391,5.224681857558072,-10.830925754981463,Lean
1996,IOWA,3.097583146979882,-1.997596198189927,5.095179345169809,Swing
1996,KANSAS,-11.078582138909422,12.37300262257664,-23.45158476148606,Safe
1996,KENTUCKY,-1.3212030578467315,2.9645231615693604,-4.285726219416092,Swing
1996,LOUISIANA,4.846614202245253,-1.9736188666348686,6.820233068880122,Lean
1996,MAINE,4.460574343719009,-11.157024455049497,15.617598798768505,Safe
1996,MARYLAND,7.091392808689073,-3.6482008061551885,10.739593614844262,Lean
1996,MASSACHUSETTS,14.308717168365442,-13.829706275611997,28.138423443977437,Safe
1996,MICHIGAN,4.53143903152457,-3.433103963615569,7.964542995140139,Lean
1996,MINNESOTA,3.9373750388353947,-6.96226858700944,10.899643625844835,Lean
1996,MISSISSIPPI,-3.0822813224438415,7.289054011538959,-10.3713353339828,Lean
1996,MISSOURI,0.3761967364435681,-0.6763084427630517,1.0525051792066198,Swing
1996,MONTANA,-5.913317060008288,2.2138424433519654,-8.127159503360254,Lean
1996,NEBRASKA,-12.212723527037788,11.7372990069814,-23.95002253401919,Safe
1996,NEVADA,-3.2298846587561822,0.9970146215101117,-4.226899280266294,Swing
1996,NEW HAMPSHIRE,2.407195806267631,-2.351208771227953,4.758404577495584,Swing
1996,NEW JERSEY,6.556911318010878,-6.0545900950692175,12.611501413080095,Lean
1996,NEW MEXICO,2.0198206925010065,-0.061578430015352126,2.0813991225163586,Swing
1996,NEW YORK,9.515557487245891,-14.915490391641967,24.43104787888786,Safe
1996,NORTH CAROLINA,-3.1278494057710216,6.811715364336091,-9.939564770107111,Lean
1996,NORTH DAKOTA,-7.03553396931122,5.021054230033512,-12.05658819934473,Lean
1996,OHIO,0.2123659040280279,-0.900826071901728,1.113191975929756,Swing
1996,OKLAHOMA,-6.714244092925581,6.338597937185342,-13.052842030110924,Lean
1996,OREGON,-0.01141022741374953,-2.8577749451039303,2.8463647176901805,Swing
1996,PENNSYLVANIA,2.062743224589231,-1.903342468524849,3.96608569311408,Swing
1996,RHODE ISLAND,12.555206940531255,-15.092892470849922,27.648099411381175,Safe
1996,SOUTH CAROLINA,-3.1571286197222936,7.929977981843633,-11.087106601565926,Lean
1996,SOUTH DAKOTA,-4.1362620407238095,4.571156826947292,-8.707418867671102,Lean
1996,TENNESSEE,0.8353302494681913,3.6726992766823283,-2.837369027214137,Swing
1996,TEXAS,-3.3316096061075164,6.841043346097242,-10.172652952204759,Lean
1996,UTAH,-13.866605110655449,12.453580596647345,-26.320185707302794,Safe
1996,VERMONT,6.191052020122228,-10.827618631398355,17.018670651520583,Safe
1996,VIRGINIA,-2.0156103797152602,5.186920424051239,-7.2025308037665,Lean
1996,WASHINGTON,2.677090505160906,-4.61633178487123,7.293422290032137,Lean
1996,WEST VIRGINIA,4.342214261113236,-5.160263805922688,9.502478067035923,Lean
1996,WISCONSIN,1.647570619434141,-3.440286041518098,5.087856660952239,Swing
1996,WYOMING,-10.32752029564819,7.894421509526711,-18.2219418051749,Safe
2000,ALABAMA,-3.5673263774409714,6.096248889210488,-9.66357526665146,Lean
2000,ALASKA,-17.467489501834343,8.233448851813407,-25.70093835364775,Safe
2000,ARIZONA,-0.3992443079501806,0.6336316963797994,-1.03287600432998,Swing
2000,ARKANSAS,0.7304269350959292,0.91969123257577,-0.18926429747984086,Swing
2000,CALIFORNIA,8.315907502415426,-8.736009658801708,17.051917161217133,Safe
2000,COLORADO,-2.740320314032979,0.3627083096150452,-3.103028623648024,Swing
2000,CONNECTICUT,10.775798807101317,-11.943903236979864,22.71970204408118,Safe
2000,DELAWARE,9.843897837751875,-8.471218135390085,18.31511597314196,Safe
2000,FLORIDA,3.7039918786971215,-1.540679892016733,5.244671770713855,Swing
2000,GEORGIA,-1.922829669097642,4.572063187322051,-6.4948928564196935,Lean
2000,HAWAII,10.657838586964512,-12.924637766866503,23.582476353831016,Safe
2000,IDAHO,-17.495700481504624,16.7829330164209,-34.278633497925526,Safe
2000,ILLINOIS,9.462691884215873,-7.802626490846931,17.265318375062805,Safe
2000,INDIANA,-4.1217263945000635,6.259375137469137,-10.3811015319692,Lean
2000,IOWA,2.0580862532694475,-3.501868240879713,5.55995449414916,Swing
2000,KANSAS,-7.8954370610937685,7.654156782900545,-15.549593843994312,Safe
2000,KENTUCKY,-3.7556467394284807,6.118976899131634,-9.874623638560115,Lean
2000,LOUISIANA,-0.2584968709991087,2.1635567101964903,-2.422053581195599,Swing
2000,MAINE,3.952187148609948,-6.415655469069309,10.367842617679257,Lean
2000,MARYLAND,11.354479059165895,-10.202725808994872,21.557204868160767,Safe
2000,MASSACHUSETTS,13.992296695340094,-18.2546034704552,32.246900165795296,Safe
2000,MICHIGAN,6.14596954535232,-4.2412917319165135,10.387261277268834,Lean
2000,MINNESOTA,2.771742735013177,-4.8851558119639265,7.656898546977104,Lean
2000,MISSISSIPPI,-4.435729174863861,7.232008635763398,-11.667737810627258,Lean
2000,MISSOURI,1.9504440227633368,0.03530949531724836,1.9151345274460885,Swing
2000,MONTANA,-11.768702532698894,8.051953760865338,-19.820656293564234,Safe
2000,NEBRASKA,-11.880790312055318,11.857855570550214,-23.73864588260553,Safe
2000,NEVADA,0.8074334366698077,-0.9024172161419153,1.709850652811723,Swing
2000,NEW HAMPSHIRE,1.6693498354482694,-2.317196613614081,3.9865464490623506,Swing
2000,NEW JERSEY,10.99177958974889,-10.096262604977191,21.088042194726082,Safe
2000,NEW MEXICO,2.7747247295051514,-2.5400945647245434,5.314819294229695,Swing
2000,NEW YORK,11.505441156966473,-17.93768989948265,29.443131056449122,Safe
2000,NORTH CAROLINA,-1.9881581566557838,5.570249823271434,-7.5584079799272175,Lean
2000,NORTH DAKOTA,-12.078489627292848,10.271074797044077,-22.349564424336926,Safe
2000,OHIO,1.306598765017447,-0.40103262889177316,1.7076313939092203,Swing
2000,OKLAHOMA,-6.70692475576563,9.920345644425133,-16.627270400190763,Safe
