year,state,DEMOCRAT,OTHER,REPUBLICAN,TOTAL,DEMOCRAT_%,REPUBLICAN_%,OTHER_%,Winner,Winner_%,Loser_%
2000,DISTRICT OF COLUMBIA,171923.0,11898.0,18073.0,201894.0,0.8515508137933767,0.08951727143946824,0.05893191476715504,DEMOCRAT,0.8515508137933767,0.08951727143946824
2000,FLORIDA,2912253.0,138067.0,2912790.0,5963110.0,0.48837821204036147,0.4884682657204043,0.023153522239234225,REPUBLICAN,0.4884682657204043,0.48837821204036147
2000,GEORGIA,1116230.0,47258.0,1419720.0,2583208.0,0.4321099965624139,0.5495956965137921,0.01829430692379398,REPUBLICAN,0.5495956965137921,0.4321099965624139
2000,HAWAII,205286.0,24820.0,137845.0,367951.0,0.5579166791230354,0.3746286869719066,0.06745463390505801,DEMOCRAT,0.5579166791230354,0.3746286869719066
2000,IDAHO,138637.0,26041.0,336937.0,501615.0,0.27638128843834414,0.6717043948047806,0.051914316756875294,REPUBLICAN,0.6717043948047806,0.27638128843834414
2000,ILLINOIS,2589026.0,133661.0,2019421.0,4742108.0,0.545965212095549,0.42584879973210227,0.02818598817234867,DEMOCRAT,0.545965212095549,0.42584879973210227
2000,INDIANA,901980.0,51486.0,1245836.0,2199302.0,0.4101210293083897,0.566468816015263,0.023410154676347314,REPUBLICAN,0.566468816015263,0.4101210293083897
2000,IOWA,638517.0,80132.0,634373.0,1353022.0,0.4719191557860848,0.4688563822317745,0.05922446198214072,DEMOCRAT,0.4719191557860848,0.4688563822317745
2000,KANSAS,399276.0,50608.0,622332.0,1072216.0,0.3723839226424526,0.580416632469577,0.047199444887970336,REPUBLICAN,0.580416632469577,0.3723839226424526
2000,KENTUCKY,638923.0,32663.0,872520.0,1544106.0,0.4137818258591055,0.565064833631888,0.021153340509006507,REPUBLICAN,0.565064833631888,0.4137818258591055
2000,LOUISIANA,792344.0,45441.0,927871.0,1765656.0,0.44875332454339917,0.5255106317425365,0.02573604371406435,REPUBLICAN,0.5255106317425365,0.44875332454339917
2000,MAINE,319951.0,45250.0,286616.0,651817.0,0.4908601647394898,0.43971850994987854,0.06942132531063167,DEMOCRAT,0.4908601647394898,0.43971850994987854
2000,MARYLAND,1144008.0,67377.0,813827.0,2025212.0,0.5648830838450493,0.40184780655062285,0.03326910960432784,DEMOCRAT,0.5648830838450493,0.40184780655062285
